hospital_edrpou,hospital_name,id_item_short,date_month,name,oblast_name,sum
01981655,"Комунальне некомерційне підприємтсво ""Центр первинної медико-санітарної допомоги ""Русанівка"" Дніпровського району м. Києва""",type:45,2017-12-01,м. Київ,м. Київ,25829000.0
01981655,"Комунальне некомерційне підприємтсво ""Центр первинної медико-санітарної допомоги ""Русанівка"" Дніпровського району м. Києва""",type:45,2018-03-01,м. Київ,м. Київ,118220000.0
01981655,"Комунальне некомерційне підприємтсво ""Центр первинної медико-санітарної допомоги ""Русанівка"" Дніпровського району м. Києва""",type:45,2018-05-01,м. Київ,м. Київ,7475000.0
01981655,"Комунальне некомерційне підприємтсво ""Центр первинної медико-санітарної допомоги ""Русанівка"" Дніпровського району м. Києва""",type:45,2018-07-01,м. Київ,м. Київ,4140000.0
01981655,"Комунальне некомерційне підприємтсво ""Центр первинної медико-санітарної допомоги ""Русанівка"" Дніпровського району м. Києва""",type:45,2018-12-01,м. Київ,м. Київ,7144720.0
01981655,"Комунальне некомерційне підприємтсво ""Центр первинної медико-санітарної допомоги ""Русанівка"" Дніпровського району м. Києва""",type:45,2019-02-01,м. Київ,м. Київ,1616421.5999999996
01981655,"Комунальне некомерційне підприємтсво ""Центр первинної медико-санітарної допомоги ""Русанівка"" Дніпровського району м. Києва""",type:45,2019-04-01,м. Київ,м. Київ,34500000.0
01982778,"Комунальне некомерційне  підприємство ""Шацька районна лікарня Шацької районної ради""",type:30,2019-02-01,Шацький район,Волинська,4944225.0
01982778,"Комунальне некомерційне  підприємство ""Шацька районна лікарня Шацької районної ради""",type:30,2019-03-01,Шацький район,Волинська,1570839.5999999992
01982778,"Комунальне некомерційне  підприємство ""Шацька районна лікарня Шацької районної ради""",type:45,2018-11-01,Шацький район,Волинська,6597922.649999997
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2016-09-01,Ковельський район,Волинська,3080000.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2016-11-01,Ковельський район,Волинська,5728800.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2016-12-01,Ковельський район,Волинська,86521512.0000088
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2017-01-01,Ковельський район,Волинська,328020.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2017-02-01,Ковельський район,Волинська,93507876.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2017-03-01,Ковельський район,Волинська,522676.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2017-04-01,Ковельський район,Волинська,531916.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2017-05-01,Ковельський район,Волинська,294140.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2017-06-01,Ковельський район,Волинська,14312328.799998907
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2017-08-01,Ковельський район,Волинська,377977.6000000034
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2017-09-01,Ковельський район,Волинська,16978500.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2017-11-01,Ковельський район,Волинська,118841800.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2017-12-01,Ковельський район,Волинська,31121798.39999996
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2018-02-01,Ковельський район,Волинська,138508832.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2018-03-01,Ковельський район,Волинська,12348317.520001564
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2018-04-01,Ковельський район,Волинська,181720.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2018-05-01,Ковельський район,Волинська,5885880.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2018-06-01,Ковельський район,Волинська,81709895.95996705
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:30,2018-07-01,Ковельський район,Волинська,49280.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2016-08-01,Ковельський район,Волинська,1848000.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2016-09-01,Ковельський район,Волинська,6160000.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2016-11-01,Ковельський район,Волинська,464072538.1599941
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2016-12-01,Ковельський район,Волинська,130519219.59999633
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-01-01,Ковельський район,Волинська,2907520.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-03-01,Ковельський район,Волинська,1172482080.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-04-01,Ковельський район,Волинська,144778849.60000154
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-05-01,Ковельський район,Волинська,282806832.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-06-01,Ковельський район,Волинська,1167685134.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-07-01,Ковельський район,Волинська,5121969.160000081
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-08-01,Ковельський район,Волинська,6350956.920000037
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-09-01,Ковельський район,Волинська,2313940552.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-10-01,Ковельський район,Волинська,8069276.5999997705
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-11-01,Ковельський район,Волинська,1105725627.1600263
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2017-12-01,Ковельський район,Волинська,586421931.480071
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2018-01-01,Ковельський район,Волинська,27784372.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2018-02-01,Ковельський район,Волинська,2486638000.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2018-03-01,Ковельський район,Волинська,3039027376.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2018-04-01,Ковельський район,Волинська,173950392.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2018-05-01,Ковельський район,Волинська,760760000.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:331,2018-07-01,Ковельський район,Волинська,64541400.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2016-10-01,Ковельський район,Волинська,5404787.079999931
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2016-12-01,Ковельський район,Волинська,147423276.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2017-03-01,Ковельський район,Волинська,151425609.7200011
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2017-04-01,Ковельський район,Волинська,442041.6000000023
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2017-05-01,Ковельський район,Волинська,3776696.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2017-06-01,Ковельський район,Волинська,526258.0400000012
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2017-07-01,Ковельський район,Волинська,101224200.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2017-08-01,Ковельський район,Волинська,650218.7999999962
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2017-09-01,Ковельський район,Волинська,1324400.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2017-10-01,Ковельський район,Волинська,242394768.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2017-11-01,Ковельський район,Волинська,976914.4000000013
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2017-12-01,Ковельський район,Волинська,559002936.8000073
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2018-03-01,Ковельський район,Волинська,922970664.0000695
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2018-04-01,Ковельський район,Волинська,113551468.80000734
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2018-05-01,Ковельський район,Волинська,3107720.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2018-06-01,Ковельський район,Волинська,203945.2800000009
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:39,2018-07-01,Ковельський район,Волинська,15361500.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2016-10-01,Ковельський район,Волинська,66657495.52000093
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2016-11-01,Ковельський район,Волинська,128909020.24000289
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2016-12-01,Ковельський район,Волинська,30695280.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2017-03-01,Ковельський район,Волинська,9997064.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2017-04-01,Ковельський район,Волинська,19651219.27999976
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2017-05-01,Ковельський район,Волинська,64955730.84000085
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2017-06-01,Ковельський район,Волинська,33361743.800000746
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2017-07-01,Ковельський район,Волинська,59605111.72000569
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2017-08-01,Ковельський район,Волинська,6974927.960000057
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2017-09-01,Ковельський район,Волинська,50120356.43998915
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2017-10-01,Ковельський район,Волинська,41663249.32000242
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2017-11-01,Ковельський район,Волинська,38645252.80000126
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2017-12-01,Ковельський район,Волинська,686085517.0400352
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2018-01-01,Ковельський район,Волинська,4035724.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2018-02-01,Ковельський район,Волинська,4195884.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2018-03-01,Ковельський район,Волинська,299376.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2018-04-01,Ковельський район,Волинська,9431268.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2018-05-01,Ковельський район,Волинська,7458001.320000298
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2018-06-01,Ковельський район,Волинська,29973210.96000304
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:44,2018-07-01,Ковельський район,Волинська,32399752.000001688
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2016-09-01,Ковельський район,Волинська,48083013.44
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2016-10-01,Ковельський район,Волинська,4620000.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2016-11-01,Ковельський район,Волинська,93144700.87999982
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2016-12-01,Ковельський район,Волинська,413665174.99998444
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-01-01,Ковельський район,Волинська,14478464.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-02-01,Ковельський район,Волинська,16471347.199999986
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-03-01,Ковельський район,Волинська,465510362.2399967
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-05-01,Ковельський район,Волинська,213115795.20000115
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-06-01,Ковельський район,Волинська,566596.7999999968
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-07-01,Ковельський район,Волинська,3178560.0
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-08-01,Ковельський район,Волинська,76578803.83999963
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-09-01,Ковельський район,Волинська,204372352.8000039
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-10-01,Ковельський район,Волинська,61332135.48000024
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-11-01,Ковельський район,Волинська,473738440.5600041
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2017-12-01,Ковельський район,Волинська,159043629.35999942
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2018-01-01,Ковельський район,Волинська,61527918.75999976
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2018-02-01,Ковельський район,Волинська,65702966.56000002
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2018-03-01,Ковельський район,Волинська,645475365.9200263
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2018-04-01,Ковельський район,Волинська,115883466.15999971
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2018-05-01,Ковельський район,Волинська,13837426.680000031
01982940,Ковельське міськрайонне територіальне медичне об'єднання,type:45,2018-07-01,Ковельський район,Волинська,157785141.35999888
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:30,2018-08-01,Ковельський район,Волинська,2032800.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:30,2018-09-01,Ковельський район,Волинська,18011840.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:30,2018-10-01,Ковельський район,Волинська,1534825.5999999922
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:30,2018-11-01,Ковельський район,Волинська,145822550.72000077
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:30,2018-12-01,Ковельський район,Волинська,123824008.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:30,2019-01-01,Ковельський район,Волинська,2525600.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:30,2019-02-01,Ковельський район,Волинська,14830200.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:30,2019-03-01,Ковельський район,Волинська,807576.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:331,2018-08-01,Ковельський район,Волинська,244860.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:331,2018-09-01,Ковельський район,Волинська,173265400.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:331,2018-10-01,Ковельський район,Волинська,694997626.4000002
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:331,2018-11-01,Ковельський район,Волинська,642898188.2400004
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:331,2018-12-01,Ковельський район,Волинська,1138200152.3200588
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:331,2019-01-01,Ковельський район,Волинська,2034583320.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:331,2019-02-01,Ковельський район,Волинська,63612348.8
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:331,2019-03-01,Ковельський район,Волинська,683849997.5999999
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:39,2018-11-01,Ковельський район,Волинська,3680600.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:39,2018-12-01,Ковельський район,Волинська,492548672.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:39,2019-01-01,Ковельський район,Волинська,242260480.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:39,2019-02-01,Ковельський район,Волинська,720720.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:44,2018-08-01,Ковельський район,Волинська,7189952.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:44,2018-09-01,Ковельський район,Волинська,2360204.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:44,2018-10-01,Ковельський район,Волинська,36069042.24000012
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:44,2018-11-01,Ковельський район,Волинська,67089681.120000154
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:44,2018-12-01,Ковельський район,Волинська,217886592.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:44,2019-01-01,Ковельський район,Волинська,26290587.400000248
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:44,2019-02-01,Ковельський район,Волинська,3118500.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:44,2019-03-01,Ковельський район,Волинська,28104393.240000367
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:45,2018-08-01,Ковельський район,Волинська,446844940.08000225
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:45,2018-09-01,Ковельський район,Волинська,64981840.0
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:45,2018-10-01,Ковельський район,Волинська,61892646.19999968
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:45,2018-11-01,Ковельський район,Волинська,607845764.6799655
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:45,2018-12-01,Ковельський район,Волинська,345841662.32000566
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:45,2019-01-01,Ковельський район,Волинська,123186063.00000003
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:45,2019-02-01,Ковельський район,Волинська,857501444.8000073
01982940,Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:45,2019-03-01,Ковельський район,Волинська,97954364.19999892
01983814,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХЕРСОНСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІМ. Є. Є. КАРАБЕЛЕША"" ХЕРСОНСЬКОЇ МІСЬКОЇ РАДИ",type:331,2018-12-01,м. Херсон,Херсонська,141950902.97
01983814,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХЕРСОНСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІМ. Є. Є. КАРАБЕЛЕША"" ХЕРСОНСЬКОЇ МІСЬКОЇ РАДИ",type:331,2019-01-01,м. Херсон,Херсонська,14890216.949999992
01983814,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХЕРСОНСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІМ. Є. Є. КАРАБЕЛЕША"" ХЕРСОНСЬКОЇ МІСЬКОЇ РАДИ",type:331,2019-02-01,м. Херсон,Херсонська,7105034.639999994
01983814,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХЕРСОНСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІМ. Є. Є. КАРАБЕЛЕША"" ХЕРСОНСЬКОЇ МІСЬКОЇ РАДИ",type:331,2019-03-01,м. Херсон,Херсонська,2634068.510000015
01983814,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХЕРСОНСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІМ. Є. Є. КАРАБЕЛЕША"" ХЕРСОНСЬКОЇ МІСЬКОЇ РАДИ",type:39,2019-02-01,м. Херсон,Херсонська,3794000.0
01983814,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХЕРСОНСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІМ. Є. Є. КАРАБЕЛЕША"" ХЕРСОНСЬКОЇ МІСЬКОЇ РАДИ",type:48,2019-01-01,м. Херсон,Херсонська,39024000.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:30,2018-07-01,м. Херсон,Херсонська,110026000.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:30,2018-08-01,м. Херсон,Херсонська,1513860200.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:30,2018-09-01,м. Херсон,Херсонська,280214000.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:30,2018-10-01,м. Херсон,Херсонська,34688000.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2016-11-01,м. Херсон,Херсонська,577376340.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2016-12-01,м. Херсон,Херсонська,81235095.5
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-01-01,м. Херсон,Херсонська,2712945.770000018
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-02-01,м. Херсон,Херсонська,32889917.710000113
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-03-01,м. Херсон,Херсонська,13569241.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-04-01,м. Херсон,Херсонська,127410709.61999968
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-05-01,м. Херсон,Херсонська,53613501.79999967
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-06-01,м. Херсон,Херсонська,49147969.21999968
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-07-01,м. Херсон,Херсонська,47432092.07000008
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-08-01,м. Херсон,Херсонська,28347990.230000027
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-09-01,м. Херсон,Херсонська,1934083.6399999852
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-10-01,м. Херсон,Херсонська,43708934.179999515
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-11-01,м. Херсон,Херсонська,49974982.629999064
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2017-12-01,м. Херсон,Херсонська,81730461.82000022
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2018-03-01,м. Херсон,Херсонська,37816017.5
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2018-04-01,м. Херсон,Херсонська,1596565080.2598553
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2018-05-01,м. Херсон,Херсонська,537118216.84
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2018-06-01,м. Херсон,Херсонська,1455270.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2018-07-01,м. Херсон,Херсонська,19399535.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2018-09-01,м. Херсон,Херсонська,136353650.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2018-10-01,м. Херсон,Херсонська,79178671.6199994
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2018-11-01,м. Херсон,Херсонська,251653499.69999677
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:331,2018-12-01,м. Херсон,Херсонська,208670000.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:39,2017-08-01,м. Херсон,Херсонська,13550000.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:44,2016-11-01,м. Херсон,Херсонська,15725002.639999967
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:44,2018-06-01,м. Херсон,Херсонська,5760199.849999986
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:44,2018-07-01,м. Херсон,Херсонська,981020.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:44,2018-08-01,м. Херсон,Херсонська,1298090.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:44,2018-09-01,м. Херсон,Херсонська,945790.0
01983814,"Комунальний заклад ""Херсонська міська клінічна лікарня ім. Є.Є. Карабелеша""",type:44,2018-11-01,м. Херсон,Херсонська,3241160.0
