_ - sum,_ - overal_title,_ - hospital_name,_ - id_item_short
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4483273.46,Апаратура для підтримування фізіологічних функцій організму (мультилоти),КОМУНАЛЬНИЙ ЗАКЛАД “КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА”,type:331
4300000.0,Універсальний цифровий телекерований рентгенівський діагностичний комплекс на 3 робочих місця,"Комунальне некомерційне підприємство ""Міська поліклініка №11"" Харківської міської ради",type:331
4180000.0,33180000-5 Апаратура для підтримування фізіологічних функцій організму (Витратні матеріали для гемодіафільтрації ),"Комунальне некомерційне підприємство ""Чернігівська міська лікарня №1"" Чернігівської міської ради",type:331
4015872.0,"код згідно основного словника національного класифікатора України ДК 021:2015 ""Єдиний закупівельний словник""  33120000-7 «Системи реєстрації медичної інформації та дослідне обладнання» (Портативний апарат УЗД )","Комунальний медичний заклад Бориспільської районної ради ""Бориспільський центр первинної медико-санітарної допомоги""",type:331
3641290.0,Цифровий мамограф,"Комунальний заклад  ""Херсонська міська клінічна лікарня імені Афанасія і Ольги Тропіних""",type:331
3336000.0,"Апаратура для підтримування фізіологічних функцій організму   
 (витратні матеріали для 
гемодіалізу та гемодіафільтрації)
",Ковельське міськрайонне територіальне медичне об'єднання,type:331
3321964.66,33180000-5 Апаратура для підтримування фізіологічних функцій організму (Витратні матеріали для гемодіафільтрації ),"Комунальне некомерційне підприємство ""Чернігівська міська лікарня №1"" Чернігівської міської ради",type:331
3090000.0,Комплекс рентгенівський діагностичний з цифровою обробкою зображення на 2 (два) робочих місця,Чернігівська міська лікарня №2 Чернігівської міської ради,type:331
3000000.0,Рентген апарат,"Комунальний заклад ""Ямпільська центральна районна лікарня"" Ямпільської районної ради Сумської області",type:331
3000000.0,Пересувний флюрограф,"Комунальний заклад ""Центр первинної медико - санітарної допомоги Новомосковського району""",type:331
3000000.0,візуалізаційне обладнання для потреб медицини. стоматології .та ветеринарної медицини (цифровий рентгенапарат для скринінгу),"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",type:331
2865000.0,"Візуалізаційне обладнання для потреб медицини, стоматології та ветеринарної медицини, Ультразвуковий діагностичний сканер",Комунальне некомерційне  підприємство Фастівської міської ради «Фастівський міський Центр первинної медичної (медико-санітарної) допомоги»,type:331
2865000.0,"Візуалізаційне обладнання для потреб медицини, стоматології та ветеринарної медицини, Ультразвуковий діагностичний сканер",Комунальне некомерційне  підприємство Фастівської міської ради «Фастівський міський Центр первинної медичної (медико-санітарної) допомоги»,type:331
2865000.0,"Візуалізаційне обладнання для потреб медицини, стоматології та ветеринарної медицини, Ультразвуковий діагностичний сканер",Комунальне некомерційне  підприємство Фастівської міської ради «Фастівський міський Центр первинної медичної (медико-санітарної) допомоги»,type:331
2865000.0,"Візуалізаційне обладнання для потреб медицини, стоматології та ветеринарної медицини, Ультразвуковий діагностичний сканер",Комунальне некомерційне  підприємство Фастівської міської ради «Фастівський міський Центр первинної медичної (медико-санітарної) допомоги»,type:331
2800000.0,Лапароскопічна стійка з інструментарієм,Чернігівська міська лікарня №2 Чернігівської міської ради,type:331
2800000.0,Діагностична ультразвукова система,"Комунальне некомерційне підприємство ""Великомихайлівський центр первинної медико-санітарної допомоги"" Великомихайлівської районної ради  ",type:331
2700000.0,"33110000-9 Візуалізаційне обладнання для потреб медицини, стоматології та ветеринарної медицини (Рентгенологічний цифровий апарат або еквівалент)","Комунальний лікувально-профілактичний заклад ""Чернігівська міська лікарня №3"" Чернігівської міської ради",type:331
2690000.0,Хірургічна лазерна система ,"КОМУНАЛЬНИЙ ЗАКЛАД ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №5""",type:331
2630000.0,"ДК 021:2015: 33160000-9 Устаткування для операційних блоків (відеодуоденоскоп - 1 одиниця, електрохірургічний апарат - 1 одиниця)",Ковельське міськрайонне територіальне медичне об'єднання,type:331
2600000.0,"Код ДК 021-2015 (CPV) (33110000-4) Візуалізаційне обладнання для потреб медицини, стоматології та ветеринарної медицини (Комплекс рентгенівський діагностичний на 2 робочих місця)","КУ ""Жидачівська центральна районна лікарня""",type:331
2600000.0,ДК 021:2015: 33160000-9 Устаткування для операційних блоків (набір лапароскопічної стійки – 1 комплект; набір ендоскопічного обладнання та інструментів – 1 комплект),Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:331
2600000.0,"ДК 021:2015: 33110000-4 Візуалізаційне обладнання для потреб медицини, стоматології та ветеринарної медицини (Система оптичного когерентного томографа, в складі томографа спектрального когерентного оптичного з ангіомодулем в кількості 1 шт., електростолу в кількості 1 шт. та комп’ютера в кількості 1 шт.)",Комунальне некомерційне підприємство Ковельське міськрайонне територіальне медичне об'єднання Ковельської міської ради Волинської області,type:331
2600000.0,"Апарат для анестезії, аспіратор медичний, монітор пацієнта, насос шприцевий",Комунальне некомерційне підприємство Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:331
2530000.0,Медичне обладнання,КОМУНАЛЬНА УСТАНОВА «ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 18»,type:331
2500000.0,Система рентгенівська діагностична на 2 робочих місця,"Комунальна медична установа ""Міська поліклініка №3""",type:331
2470000.0,ДК 021:2015: 33180000-5 Апаратура для підтримування фізіологічних функцій організму (витратні матеріали для гемодіалізу та гемодіафільтрації) ,Ковельське міськрайонне територіальне медичне об'єднання,type:331
2400000.0,Діагностична ультразвукова система,КП ЦЕНТР ПЕРВИННОЇ МЕДИКО – САНІТАРНОЇ ДОПОМОГИ НОВОСЕЛИЦЬКОГО РАЙОНУ,type:331
3951545.0,Біолік туберкулін ППД-Л ( tuberculin),"Комунальне  некомерційне  підприємство ""ЦПМСД №2""",type:336
3909648.0,"Кислота урсодезоксихолева, Панкреатин",Комунальне некомерційне підприємство Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3885694.55,"Лікарські  препарати  Лот №1 МНН:Тоцилізумаб;
Лот № 2 Етанерцепт",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3885694.55,"Лікарські  препарати  Лот №1 МНН:Тоцилізумаб;
Лот № 2 Етанерцепт",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3885694.55,"Лікарські  препарати  Лот №1 МНН:Тоцилізумаб;
Лот № 2 Етанерцепт",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3885694.55,"Лікарські  препарати  Лот №1 МНН:Тоцилізумаб;
Лот № 2 Етанерцепт",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3626900.36,"Лікарські  препарати  Лот №1 МНН:Адалімумаб;
Лот № 2 Дорназа альфа",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3626900.36,"Лікарські  препарати  Лот №1 МНН:Адалімумаб;
Лот № 2 Дорназа альфа",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3282370.52,ДОРНАЗА АЛЬФА,Комунальне некомерційне підприємство Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3280984.25,Фармацевтична продукція,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3150000.0,"Вакцини для профілактики захворювань, що викликаються вірусом папіломи людини",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
3112000.0,ДОРНАЗА АЛЬФА,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:336
2806167.94,"Фармацевтична продукція,лоти:Карбамазепин; ЛАМОТРИН; ВАЛЬПРОКОМ; ДЕПАКІН; ЛАМІКТАЛ; Левицитам;Топамакс; КАЛІМІН;ДИСПОРТ®;KREON®;Спирива;Симбикорт Турбухале;Симбикорт Турбухалер;Серетид Дискус;Серетид Эвохалер; Монтел;ЗАФІРОН;Фликсотид Эвохалер;Пульмозим;МИФОРТИК;САНДИМУН НЕОРАЛ;СЕЛЛСЕПТ;МЕТИЛПРЕДНІЗОЛОН;АДВАГРАФ;АРАНЕСП;МИРЦЕРА; Эпобиокрин;Кетостерил;БІОЛІК Туберкулін ППД-Л;Ваксігрип спліт-вакцина;Адреналін;Анаприлін; Амінокапронова кислота;Анальгін; Алкаїн;Ацетилсаліцилова кислота; Атропин; Бетадин розчин; Верапамілу; Глюкоза;Диклофенака розчин; ДЕКСАМЕТАЗОН;Дицинон;Дротаверин;Дібазол;Димедрол;Фармадипін; Новокаїнамід;Еуфілін;Йод;Каптоприл;Корглікон;Кордарон;Лідокаїну;Магнію сульфат;Нітрогліцерин;Парацетамол;Перекис Н;Фуросемід;Преднізолон;Строфантин;Сульфацил натрію;Натрію хлорид;Фуросемід;Тест смужки; Швидкий імунохр.тест для вияв.гемог.у калі.;Швидкий імунохроматографічний тест; Фенолфталеїн; Сировотка суха «Біоконт-С»; Реагент; Набір «Азопірам»; ;Реактив лабор.;Буфер фосфатний","КУ ""Комунальний заклад ""Дніпропетровський центр первинної медико-санітарної допомоги № 5""""",type:336
2806167.94,"Фармацевтична продукція,лоти:Карбамазепин; ЛАМОТРИН; ВАЛЬПРОКОМ; ДЕПАКІН; ЛАМІКТАЛ; Левицитам;Топамакс; КАЛІМІН;ДИСПОРТ®;KREON®;Спирива;Симбикорт Турбухале;Симбикорт Турбухалер;Серетид Дискус;Серетид Эвохалер; Монтел;ЗАФІРОН;Фликсотид Эвохалер;Пульмозим;МИФОРТИК;САНДИМУН НЕОРАЛ;СЕЛЛСЕПТ;МЕТИЛПРЕДНІЗОЛОН;АДВАГРАФ;АРАНЕСП;МИРЦЕРА; Эпобиокрин;Кетостерил;БІОЛІК Туберкулін ППД-Л;Ваксігрип спліт-вакцина;Адреналін;Анаприлін; Амінокапронова кислота;Анальгін; Алкаїн;Ацетилсаліцилова кислота; Атропин; Бетадин розчин; Верапамілу; Глюкоза;Диклофенака розчин; ДЕКСАМЕТАЗОН;Дицинон;Дротаверин;Дібазол;Димедрол;Фармадипін; Новокаїнамід;Еуфілін;Йод;Каптоприл;Корглікон;Кордарон;Лідокаїну;Магнію сульфат;Нітрогліцерин;Парацетамол;Перекис Н;Фуросемід;Преднізолон;Строфантин;Сульфацил натрію;Натрію хлорид;Фуросемід;Тест смужки; Швидкий імунохр.тест для вияв.гемог.у калі.;Швидкий імунохроматографічний тест; Фенолфталеїн; Сировотка суха «Біоконт-С»; Реагент; Набір «Азопірам»; ;Реактив лабор.;Буфер фосфатний","КУ ""Комунальний заклад ""Дніпропетровський центр первинної медико-санітарної допомоги № 5""""",type:336
2806167.94,"Фармацевтична продукція,лоти:Карбамазепин; ЛАМОТРИН; ВАЛЬПРОКОМ; ДЕПАКІН; ЛАМІКТАЛ; Левицитам;Топамакс; КАЛІМІН;ДИСПОРТ®;KREON®;Спирива;Симбикорт Турбухале;Симбикорт Турбухалер;Серетид Дискус;Серетид Эвохалер; Монтел;ЗАФІРОН;Фликсотид Эвохалер;Пульмозим;МИФОРТИК;САНДИМУН НЕОРАЛ;СЕЛЛСЕПТ;МЕТИЛПРЕДНІЗОЛОН;АДВАГРАФ;АРАНЕСП;МИРЦЕРА; Эпобиокрин;Кетостерил;БІОЛІК Туберкулін ППД-Л;Ваксігрип спліт-вакцина;Адреналін;Анаприлін; Амінокапронова кислота;Анальгін; Алкаїн;Ацетилсаліцилова кислота; Атропин; Бетадин розчин; Верапамілу; Глюкоза;Диклофенака розчин; ДЕКСАМЕТАЗОН;Дицинон;Дротаверин;Дібазол;Димедрол;Фармадипін; Новокаїнамід;Еуфілін;Йод;Каптоприл;Корглікон;Кордарон;Лідокаїну;Магнію сульфат;Нітрогліцерин;Парацетамол;Перекис Н;Фуросемід;Преднізолон;Строфантин;Сульфацил натрію;Натрію хлорид;Фуросемід;Тест смужки; Швидкий імунохр.тест для вияв.гемог.у калі.;Швидкий імунохроматографічний тест; Фенолфталеїн; Сировотка суха «Біоконт-С»; Реагент; Набір «Азопірам»; ;Реактив лабор.;Буфер фосфатний","КУ ""Комунальний заклад ""Дніпропетровський центр первинної медико-санітарної допомоги № 5""""",type:336
2806167.94,"Фармацевтична продукція,лоти:Карбамазепин; ЛАМОТРИН; ВАЛЬПРОКОМ; ДЕПАКІН; ЛАМІКТАЛ; Левицитам;Топамакс; КАЛІМІН;ДИСПОРТ®;KREON®;Спирива;Симбикорт Турбухале;Симбикорт Турбухалер;Серетид Дискус;Серетид Эвохалер; Монтел;ЗАФІРОН;Фликсотид Эвохалер;Пульмозим;МИФОРТИК;САНДИМУН НЕОРАЛ;СЕЛЛСЕПТ;МЕТИЛПРЕДНІЗОЛОН;АДВАГРАФ;АРАНЕСП;МИРЦЕРА; Эпобиокрин;Кетостерил;БІОЛІК Туберкулін ППД-Л;Ваксігрип спліт-вакцина;Адреналін;Анаприлін; Амінокапронова кислота;Анальгін; Алкаїн;Ацетилсаліцилова кислота; Атропин; Бетадин розчин; Верапамілу; Глюкоза;Диклофенака розчин; ДЕКСАМЕТАЗОН;Дицинон;Дротаверин;Дібазол;Димедрол;Фармадипін; Новокаїнамід;Еуфілін;Йод;Каптоприл;Корглікон;Кордарон;Лідокаїну;Магнію сульфат;Нітрогліцерин;Парацетамол;Перекис Н;Фуросемід;Преднізолон;Строфантин;Сульфацил натрію;Натрію хлорид;Фуросемід;Тест смужки; Швидкий імунохр.тест для вияв.гемог.у калі.;Швидкий імунохроматографічний тест; Фенолфталеїн; Сировотка суха «Біоконт-С»; Реагент; Набір «Азопірам»; ;Реактив лабор.;Буфер фосфатний","КУ ""Комунальний заклад ""Дніпропетровський центр первинної медико-санітарної допомоги № 5""""",type:336
2806167.94,"Фармацевтична продукція,лоти:Карбамазепин; ЛАМОТРИН; ВАЛЬПРОКОМ; ДЕПАКІН; ЛАМІКТАЛ; Левицитам;Топамакс; КАЛІМІН;ДИСПОРТ®;KREON®;Спирива;Симбикорт Турбухале;Симбикорт Турбухалер;Серетид Дискус;Серетид Эвохалер; Монтел;ЗАФІРОН;Фликсотид Эвохалер;Пульмозим;МИФОРТИК;САНДИМУН НЕОРАЛ;СЕЛЛСЕПТ;МЕТИЛПРЕДНІЗОЛОН;АДВАГРАФ;АРАНЕСП;МИРЦЕРА; Эпобиокрин;Кетостерил;БІОЛІК Туберкулін ППД-Л;Ваксігрип спліт-вакцина;Адреналін;Анаприлін; Амінокапронова кислота;Анальгін; Алкаїн;Ацетилсаліцилова кислота; Атропин; Бетадин розчин; Верапамілу; Глюкоза;Диклофенака розчин; ДЕКСАМЕТАЗОН;Дицинон;Дротаверин;Дібазол;Димедрол;Фармадипін; Новокаїнамід;Еуфілін;Йод;Каптоприл;Корглікон;Кордарон;Лідокаїну;Магнію сульфат;Нітрогліцерин;Парацетамол;Перекис Н;Фуросемід;Преднізолон;Строфантин;Сульфацил натрію;Натрію хлорид;Фуросемід;Тест смужки; Швидкий імунохр.тест для вияв.гемог.у калі.;Швидкий імунохроматографічний тест; Фенолфталеїн; Сировотка суха «Біоконт-С»; Реагент; Набір «Азопірам»; ;Реактив лабор.;Буфер фосфатний","КУ ""Комунальний заклад ""Дніпропетровський центр первинної медико-санітарної допомоги № 5""""",type:336
2806167.94,"Фармацевтична продукція,лоти:Карбамазепин; ЛАМОТРИН; ВАЛЬПРОКОМ; ДЕПАКІН; ЛАМІКТАЛ; Левицитам;Топамакс; КАЛІМІН;ДИСПОРТ®;KREON®;Спирива;Симбикорт Турбухале;Симбикорт Турбухалер;Серетид Дискус;Серетид Эвохалер; Монтел;ЗАФІРОН;Фликсотид Эвохалер;Пульмозим;МИФОРТИК;САНДИМУН НЕОРАЛ;СЕЛЛСЕПТ;МЕТИЛПРЕДНІЗОЛОН;АДВАГРАФ;АРАНЕСП;МИРЦЕРА; Эпобиокрин;Кетостерил;БІОЛІК Туберкулін ППД-Л;Ваксігрип спліт-вакцина;Адреналін;Анаприлін; Амінокапронова кислота;Анальгін; Алкаїн;Ацетилсаліцилова кислота; Атропин; Бетадин розчин; Верапамілу; Глюкоза;Диклофенака розчин; ДЕКСАМЕТАЗОН;Дицинон;Дротаверин;Дібазол;Димедрол;Фармадипін; Новокаїнамід;Еуфілін;Йод;Каптоприл;Корглікон;Кордарон;Лідокаїну;Магнію сульфат;Нітрогліцерин;Парацетамол;Перекис Н;Фуросемід;Преднізолон;Строфантин;Сульфацил натрію;Натрію хлорид;Фуросемід;Тест смужки; Швидкий імунохр.тест для вияв.гемог.у калі.;Швидкий імунохроматографічний тест; Фенолфталеїн; Сировотка суха «Біоконт-С»; Реагент; Набір «Азопірам»; ;Реактив лабор.;Буфер фосфатний","КУ ""Комунальний заклад ""Дніпропетровський центр первинної медико-санітарної допомоги № 5""""",type:336
2806167.94,"Фармацевтична продукція,лоти:Карбамазепин; ЛАМОТРИН; ВАЛЬПРОКОМ; ДЕПАКІН; ЛАМІКТАЛ; Левицитам;Топамакс; КАЛІМІН;ДИСПОРТ®;KREON®;Спирива;Симбикорт Турбухале;Симбикорт Турбухалер;Серетид Дискус;Серетид Эвохалер; Монтел;ЗАФІРОН;Фликсотид Эвохалер;Пульмозим;МИФОРТИК;САНДИМУН НЕОРАЛ;СЕЛЛСЕПТ;МЕТИЛПРЕДНІЗОЛОН;АДВАГРАФ;АРАНЕСП;МИРЦЕРА; Эпобиокрин;Кетостерил;БІОЛІК Туберкулін ППД-Л;Ваксігрип спліт-вакцина;Адреналін;Анаприлін; Амінокапронова кислота;Анальгін; Алкаїн;Ацетилсаліцилова кислота; Атропин; Бетадин розчин; Верапамілу; Глюкоза;Диклофенака розчин; ДЕКСАМЕТАЗОН;Дицинон;Дротаверин;Дібазол;Димедрол;Фармадипін; Новокаїнамід;Еуфілін;Йод;Каптоприл;Корглікон;Кордарон;Лідокаїну;Магнію сульфат;Нітрогліцерин;Парацетамол;Перекис Н;Фуросемід;Преднізолон;Строфантин;Сульфацил натрію;Натрію хлорид;Фуросемід;Тест смужки; Швидкий імунохр.тест для вияв.гемог.у калі.;Швидкий імунохроматографічний тест; Фенолфталеїн; Сировотка суха «Біоконт-С»; Реагент; Набір «Азопірам»; ;Реактив лабор.;Буфер фосфатний","КУ ""Комунальний заклад ""Дніпропетровський центр первинної медико-санітарної допомоги № 5""""",type:336
2806167.94,"Фармацевтична продукція,лоти:Карбамазепин; ЛАМОТРИН; ВАЛЬПРОКОМ; ДЕПАКІН; ЛАМІКТАЛ; Левицитам;Топамакс; КАЛІМІН;ДИСПОРТ®;KREON®;Спирива;Симбикорт Турбухале;Симбикорт Турбухалер;Серетид Дискус;Серетид Эвохалер; Монтел;ЗАФІРОН;Фликсотид Эвохалер;Пульмозим;МИФОРТИК;САНДИМУН НЕОРАЛ;СЕЛЛСЕПТ;МЕТИЛПРЕДНІЗОЛОН;АДВАГРАФ;АРАНЕСП;МИРЦЕРА; Эпобиокрин;Кетостерил;БІОЛІК Туберкулін ППД-Л;Ваксігрип спліт-вакцина;Адреналін;Анаприлін; Амінокапронова кислота;Анальгін; Алкаїн;Ацетилсаліцилова кислота; Атропин; Бетадин розчин; Верапамілу; Глюкоза;Диклофенака розчин; ДЕКСАМЕТАЗОН;Дицинон;Дротаверин;Дібазол;Димедрол;Фармадипін; Новокаїнамід;Еуфілін;Йод;Каптоприл;Корглікон;Кордарон;Лідокаїну;Магнію сульфат;Нітрогліцерин;Парацетамол;Перекис Н;Фуросемід;Преднізолон;Строфантин;Сульфацил натрію;Натрію хлорид;Фуросемід;Тест смужки; Швидкий імунохр.тест для вияв.гемог.у калі.;Швидкий імунохроматографічний тест; Фенолфталеїн; Сировотка суха «Біоконт-С»; Реагент; Набір «Азопірам»; ;Реактив лабор.;Буфер фосфатний","КУ ""Комунальний заклад ""Дніпропетровський центр первинної медико-санітарної допомоги № 5""""",type:336
