legal_entity_id,legal_entity_name,legal_entity_edrpou,period,sum
09537b47-4cc0-4e1e-b629-9d7b949fa59f,"Комунальне підприємство ""Черкаська центральна районна аптека №5 Черкаської обласної ради""",01980532,З 2019.06.16 по 2019.06.30,"17586,37"
09537b47-4cc0-4e1e-b629-9d7b949fa59f,"Комунальне підприємство ""Черкаська центральна районна аптека №5 Черкаської обласної ради""",01980532,З 2019.07.01 по 2019.07.15,"15735,50"
09537b47-4cc0-4e1e-b629-9d7b949fa59f,"Комунальне підприємство ""Черкаська центральна районна аптека №5 Черкаської обласної ради""",01980532,З 2019.07.16 по 2019.07.31,"21908,92"
09537b47-4cc0-4e1e-b629-9d7b949fa59f,"Комунальне підприємство ""Черкаська центральна районна аптека №5 Черкаської обласної ради""",01980532,З 2019.08.01 по 2019.08.15,"13677,17"
09537b47-4cc0-4e1e-b629-9d7b949fa59f,"Комунальне підприємство ""Черкаська центральна районна аптека №5 Черкаської обласної ради""",01980532,З 2019.08.16 по 2019.08.31,"14398,57"
09537b47-4cc0-4e1e-b629-9d7b949fa59f,"Комунальне підприємство ""Черкаська центральна районна аптека №5 Черкаської обласної ради""",01980532,З 2019.09.01 по 2019.09.15,"13495,94"
0958f4a0-f2e4-4257-bcfa-d68d4e2f13bc,Фізична особа-підприємець ПІДДУБНИЙ ОЛЕКСАНДР ЄВГЕНІЙОВИЧ,----------,З 2019.04.01 по 2019.04.15,"6852,25"
0958f4a0-f2e4-4257-bcfa-d68d4e2f13bc,Фізична особа-підприємець ПІДДУБНИЙ ОЛЕКСАНДР ЄВГЕНІЙОВИЧ,----------,З 2019.04.16 по 2019.04.30,"12994,79"
0958f4a0-f2e4-4257-bcfa-d68d4e2f13bc,Фізична особа-підприємець ПІДДУБНИЙ ОЛЕКСАНДР ЄВГЕНІЙОВИЧ,----------,З 2019.05.01 по 2019.05.15,"10015,11"
0958f4a0-f2e4-4257-bcfa-d68d4e2f13bc,Фізична особа-підприємець ПІДДУБНИЙ ОЛЕКСАНДР ЄВГЕНІЙОВИЧ,----------,З 2019.05.16 по 2019.05.31,"17697,10"
0958f4a0-f2e4-4257-bcfa-d68d4e2f13bc,Фізична особа-підприємець ПІДДУБНИЙ ОЛЕКСАНДР ЄВГЕНІЙОВИЧ,----------,З 2019.06.01 по 2019.06.15,"8597,19"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.04.01 по 2019.04.15,"2475,09"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.04.16 по 2019.04.30,"5080,68"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.05.01 по 2019.05.15,"6860,37"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.05.16 по 2019.05.31,"5959,31"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.06.01 по 2019.06.15,"4684,30"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.06.16 по 2019.06.30,"5430,41"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.07.01 по 2019.07.15,"5149,44"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.07.16 по 2019.07.31,"5172,53"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.08.01 по 2019.08.15,"5513,92"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.08.16 по 2019.08.31,"6285,88"
0a49d023-cc15-4ded-92c3-7e77a19bd2b4,Фізична особа - підприємець Клизуб Сергій Олексійович,----------,З 2019.09.01 по 2019.09.15,"5825,49"
0a5134a7-76e5-4b64-bcb3-19bc6c29040f,"Товариство з обмеженою відповідальністю ""Фармрітейл""",43055299,З 2019.08.01 по 2019.08.15,"130006,56"
0a5134a7-76e5-4b64-bcb3-19bc6c29040f,"Товариство з обмеженою відповідальністю ""Фармрітейл""",43055299,З 2019.08.16 по 2019.08.31,"136798,93"
0a5134a7-76e5-4b64-bcb3-19bc6c29040f,"Товариство з обмеженою відповідальністю ""Фармрітейл""",43055299,З 2019.09.01 по 2019.09.15,"137089,85"
0a68bdac-9ea2-4a37-ade9-04e1a9703d75,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАММА-ФАРМ""",38223729,З 2019.05.01 по 2019.05.15,"283,65"
0a68bdac-9ea2-4a37-ade9-04e1a9703d75,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАММА-ФАРМ""",38223729,З 2019.05.16 по 2019.05.31,"3270,72"
0a68bdac-9ea2-4a37-ade9-04e1a9703d75,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАММА-ФАРМ""",38223729,З 2019.06.01 по 2019.06.15,"2713,23"
0a68bdac-9ea2-4a37-ade9-04e1a9703d75,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАММА-ФАРМ""",38223729,З 2019.06.16 по 2019.06.30,"4763,08"
0a68bdac-9ea2-4a37-ade9-04e1a9703d75,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАММА-ФАРМ""",38223729,З 2019.07.01 по 2019.07.15,"478,85"
0a68bdac-9ea2-4a37-ade9-04e1a9703d75,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАММА-ФАРМ""",38223729,З 2019.07.16 по 2019.07.31,"4930,18"
0a68bdac-9ea2-4a37-ade9-04e1a9703d75,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАММА-ФАРМ""",38223729,З 2019.08.01 по 2019.08.15,"9669,62"
0a68bdac-9ea2-4a37-ade9-04e1a9703d75,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАММА-ФАРМ""",38223729,З 2019.08.16 по 2019.08.31,"10727,69"
0a68bdac-9ea2-4a37-ade9-04e1a9703d75,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАММА-ФАРМ""",38223729,З 2019.09.01 по 2019.09.15,"7329,37"
0acbd409-59e6-4bdd-a31d-48c098532c21,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЛОРІЯ ФАРМ""",41249748,З 2019.06.01 по 2019.06.15,"96,04"
0acbd409-59e6-4bdd-a31d-48c098532c21,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЛОРІЯ ФАРМ""",41249748,З 2019.06.16 по 2019.06.30,"199,70"
0acbd409-59e6-4bdd-a31d-48c098532c21,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЛОРІЯ ФАРМ""",41249748,З 2019.07.01 по 2019.07.15,"264,97"
0acbd409-59e6-4bdd-a31d-48c098532c21,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЛОРІЯ ФАРМ""",41249748,З 2019.07.16 по 2019.07.31,"529,68"
0acbd409-59e6-4bdd-a31d-48c098532c21,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЛОРІЯ ФАРМ""",41249748,З 2019.08.01 по 2019.08.15,"557,17"
0acbd409-59e6-4bdd-a31d-48c098532c21,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЛОРІЯ ФАРМ""",41249748,З 2019.08.16 по 2019.08.31,"1685,09"
0acbd409-59e6-4bdd-a31d-48c098532c21,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЛОРІЯ ФАРМ""",41249748,З 2019.09.01 по 2019.09.15,"4157,63"
0ad19765-9d62-44a8-ac8e-d14f051a3473,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТІФ-СЕРВІС""",30592173,З 2019.05.01 по 2019.05.15,"37660,22"
0ad19765-9d62-44a8-ac8e-d14f051a3473,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТІФ-СЕРВІС""",30592173,З 2019.05.16 по 2019.05.31,"80045,07"
0ad19765-9d62-44a8-ac8e-d14f051a3473,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТІФ-СЕРВІС""",30592173,З 2019.06.01 по 2019.06.15,"65941,07"
0ad19765-9d62-44a8-ac8e-d14f051a3473,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТІФ-СЕРВІС""",30592173,З 2019.06.16 по 2019.06.30,"54322,76"
0ad19765-9d62-44a8-ac8e-d14f051a3473,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТІФ-СЕРВІС""",30592173,З 2019.07.01 по 2019.07.15,"79444,41"
0ad19765-9d62-44a8-ac8e-d14f051a3473,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТІФ-СЕРВІС""",30592173,З 2019.07.16 по 2019.07.31,"14291,91"
0ad19765-9d62-44a8-ac8e-d14f051a3473,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТІФ-СЕРВІС""",30592173,З 2019.08.01 по 2019.08.15,"34012,14"
0ad19765-9d62-44a8-ac8e-d14f051a3473,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТІФ-СЕРВІС""",30592173,З 2019.08.16 по 2019.08.31,"43490,14"
0ad19765-9d62-44a8-ac8e-d14f051a3473,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТІФ-СЕРВІС""",30592173,З 2019.09.01 по 2019.09.15,"47726,00"
0aea0946-406c-45fc-906f-c9b8e50e2175,"Комунальне підприємство ""Соціальна аптека дергачівської районної ради""",37981652,З 2019.04.16 по 2019.04.30,"496,82"
0aea0946-406c-45fc-906f-c9b8e50e2175,"Комунальне підприємство ""Соціальна аптека дергачівської районної ради""",37981652,З 2019.05.01 по 2019.05.15,"7740,10"
0aea0946-406c-45fc-906f-c9b8e50e2175,"Комунальне підприємство ""Соціальна аптека дергачівської районної ради""",37981652,З 2019.05.16 по 2019.05.31,"2793,92"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.04.01 по 2019.04.15,"7652,03"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.04.16 по 2019.04.30,"12776,65"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.05.01 по 2019.05.15,"10106,02"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.05.16 по 2019.05.31,"12612,21"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.06.01 по 2019.06.15,"7530,88"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.06.16 по 2019.06.30,"11418,28"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.07.01 по 2019.07.15,"10792,37"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.07.16 по 2019.07.31,"12114,09"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.08.01 по 2019.08.15,"7438,56"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.08.16 по 2019.08.31,"13251,55"
0b25038d-ed69-41f7-8cd6-71b1dcfde6b5,ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,01979954,З 2019.09.01 по 2019.09.15,"10544,65"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.04.01 по 2019.04.15,"39784,38"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.04.16 по 2019.04.30,"19652,75"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.05.01 по 2019.05.15,"20727,25"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.05.16 по 2019.05.31,"24822,50"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.06.01 по 2019.06.15,"24325,61"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.06.16 по 2019.06.30,"28644,70"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.07.01 по 2019.07.15,"23363,95"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.07.16 по 2019.07.31,"24445,20"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.08.01 по 2019.08.15,"31411,82"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.08.16 по 2019.08.31,"22789,20"
0b670629-4a2f-48cd-b5c0-c3ac4de34334,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАНЕТА ЗДОРОВ'Я - Т""",38609440,З 2019.09.01 по 2019.09.15,"22201,35"
0b9686cd-e8ae-42d8-9170-83e2adf039b3,МУШКЕВИЧ ТАМАРА ІВАНІВНА,----------,З 2019.04.16 по 2019.04.30,"13170,91"
0b9686cd-e8ae-42d8-9170-83e2adf039b3,МУШКЕВИЧ ТАМАРА ІВАНІВНА,----------,З 2019.05.01 по 2019.05.15,"13562,68"
0b9686cd-e8ae-42d8-9170-83e2adf039b3,МУШКЕВИЧ ТАМАРА ІВАНІВНА,----------,З 2019.05.16 по 2019.05.31,"15610,61"
0b9686cd-e8ae-42d8-9170-83e2adf039b3,МУШКЕВИЧ ТАМАРА ІВАНІВНА,----------,З 2019.06.01 по 2019.06.15,"16228,50"
0b9686cd-e8ae-42d8-9170-83e2adf039b3,МУШКЕВИЧ ТАМАРА ІВАНІВНА,----------,З 2019.06.16 по 2019.06.30,"16673,43"
0b9686cd-e8ae-42d8-9170-83e2adf039b3,МУШКЕВИЧ ТАМАРА ІВАНІВНА,----------,З 2019.07.01 по 2019.07.15,"8246,47"
0b9686cd-e8ae-42d8-9170-83e2adf039b3,МУШКЕВИЧ ТАМАРА ІВАНІВНА,----------,З 2019.07.16 по 2019.07.31,"13366,05"
0b9686cd-e8ae-42d8-9170-83e2adf039b3,МУШКЕВИЧ ТАМАРА ІВАНІВНА,----------,З 2019.08.01 по 2019.08.15,"16328,24"
0b9686cd-e8ae-42d8-9170-83e2adf039b3,МУШКЕВИЧ ТАМАРА ІВАНІВНА,----------,З 2019.08.16 по 2019.08.31,"12410,09"
0b9686cd-e8ae-42d8-9170-83e2adf039b3,МУШКЕВИЧ ТАМАРА ІВАНІВНА,----------,З 2019.09.01 по 2019.09.15,"13448,44"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.04.01 по 2019.04.15,"22219,97"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.04.16 по 2019.04.30,"28336,40"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.05.01 по 2019.05.15,"35730,57"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.05.16 по 2019.05.31,"36176,28"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.06.01 по 2019.06.15,"19822,79"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.06.16 по 2019.06.30,"19234,69"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.07.01 по 2019.07.15,"17850,91"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.07.16 по 2019.07.31,"37583,51"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.08.01 по 2019.08.15,"14862,87"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.08.16 по 2019.08.31,"28349,62"
0ba41877-c6d8-4cf5-89f9-3fe9e7b51cf7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІСЕРВІС""",30934475,З 2019.09.01 по 2019.09.15,"31945,66"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.04.01 по 2019.04.15,"6817,14"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.04.16 по 2019.04.30,"5683,81"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.05.01 по 2019.05.15,"13602,51"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.05.16 по 2019.05.31,"23299,39"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.06.01 по 2019.06.15,"14822,79"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.06.16 по 2019.06.30,"15009,41"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.07.01 по 2019.07.15,"14666,93"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.07.16 по 2019.07.31,"20392,78"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.08.01 по 2019.08.15,"15564,76"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.08.16 по 2019.08.31,"18865,88"
0bc5681a-a376-47e9-a57e-80ca0eaec985,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСНБ-2""",39759578,З 2019.09.01 по 2019.09.15,"11195,30"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.04.01 по 2019.04.15,"12143,20"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.04.16 по 2019.04.30,"33782,74"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.05.01 по 2019.05.15,"31901,15"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.05.16 по 2019.05.31,"57928,50"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.06.01 по 2019.06.15,"39886,90"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.06.16 по 2019.06.30,"38642,10"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.07.01 по 2019.07.15,"48684,43"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.07.16 по 2019.07.31,"52514,60"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.08.01 по 2019.08.15,"44587,62"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.08.16 по 2019.08.31,"46430,43"
0c3f9f52-1c4f-45de-a2c6-7e6eecb14155,"Товариство з обмеженою відповідальністю ""Медікел Рут""",24062260,З 2019.09.01 по 2019.09.15,"41512,70"
0c9381cf-0d22-42fe-b207-45bac7b5eaca,"Приватне підприємство ""Аптека 36 І 6""",36073487,З 2019.07.01 по 2019.07.15,"221,12"
0c9381cf-0d22-42fe-b207-45bac7b5eaca,"Приватне підприємство ""Аптека 36 І 6""",36073487,З 2019.07.16 по 2019.07.31,"897,14"
0c9381cf-0d22-42fe-b207-45bac7b5eaca,"Приватне підприємство ""Аптека 36 І 6""",36073487,З 2019.08.01 по 2019.08.15,"521,04"
0c9381cf-0d22-42fe-b207-45bac7b5eaca,"Приватне підприємство ""Аптека 36 І 6""",36073487,З 2019.08.16 по 2019.08.31,"126,32"
0c9381cf-0d22-42fe-b207-45bac7b5eaca,"Приватне підприємство ""Аптека 36 І 6""",36073487,З 2019.09.01 по 2019.09.15,"455,86"
0cd9a9ef-e4d2-45b5-9f9c-8e03cce1a37a,Фізична особа - підприємець Сіран Роман Васильович,----------,З 2019.07.01 по 2019.07.15,"529,02"
0cd9a9ef-e4d2-45b5-9f9c-8e03cce1a37a,Фізична особа - підприємець Сіран Роман Васильович,----------,З 2019.07.16 по 2019.07.31,"6936,23"
0cd9a9ef-e4d2-45b5-9f9c-8e03cce1a37a,Фізична особа - підприємець Сіран Роман Васильович,----------,З 2019.08.01 по 2019.08.15,"1485,18"
0cd9a9ef-e4d2-45b5-9f9c-8e03cce1a37a,Фізична особа - підприємець Сіран Роман Васильович,----------,З 2019.08.16 по 2019.08.31,"3986,77"
0cd9a9ef-e4d2-45b5-9f9c-8e03cce1a37a,Фізична особа - підприємець Сіран Роман Васильович,----------,З 2019.09.01 по 2019.09.15,"3697,63"
0ce5e1c4-14ba-4cff-b501-fb29eb5e3475,"ФІРМА ""ВОЛИНЬФАРМ"" У ФОРМІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ",21738610,З 2019.04.01 по 2019.04.15,"63492,36"
0ce5e1c4-14ba-4cff-b501-fb29eb5e3475,"ФІРМА ""ВОЛИНЬФАРМ"" У ФОРМІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ",21738610,З 2019.04.16 по 2019.04.30,"193594,88"
